EID,Name,Salary
90490,Shyam,77022.35666793038
90491,Sita,58392.58651400417
90492,Sita,96988.45551495164
90493,Hari,65827.68104011616
90494,Suman,78079.71502698178
90495,Sita,77697.83471191495
90496,Sita,76691.51005409066
90497,Ram,95970.78142306332
90498,Shyam,99202.85623178669
90499,Suman,80348.84511148497
90500,Hari,80046.57828702455
90501,Suman,82057.10256947916
90502,Sita,2470.5641739082516
90503,Hari,35146.07487748631
90504,Ram,87325.97369172091
90505,Ram,29003.237116570137
90506,Shyam,25563.108462407992
90507,Sita,1287.416501875094
90508,Suman,20585.495870095714
90509,Hari,29227.81931933226
90510,Suman,78280.92322735164
90511,Suman,59206.52904473731
90512,Hari,55915.79408853554
90513,Ram,10493.649380122017
90514,Shyam,42647.20201877478
90515,Shyam,17957.357572906483
90516,Sita,13792.528403741222
90517,Suman,12818.538154000014
90518,Hari,70084.08736535421
90519,Ram,62746.843321761524
90520,Suman,35603.500840450855
90521,Ram,78734.17015751055
90522,Hari,97036.02791532454
90523,Sita,73463.13728148857
90524,Shyam,85783.40595652728
90525,Shyam,47227.190033511026
90526,Shyam,6462.589804727825
90527,Suman,85042.21328788665
90528,Shyam,74454.8112470267
90529,Sita,94358.18439004925
90530,Shyam,44092.39520243591
90531,Ram,6953.424648361284
90532,Suman,94994.59175013947
90533,Hari,15768.144830468544
90534,Sita,86284.84061307546
90535,Shyam,7569.095110534218
90536,Hari,39847.35365568721
90537,Suman,36860.005946176985
90538,Shyam,75864.46187127275
90539,Ram,28074.136211886358
90540,Hari,65514.283200435144
90541,Hari,46854.08740790712
90542,Shyam,55946.772600659824
90543,Suman,24812.51153303957
90544,Sita,37753.959951008444
90545,Sita,59499.52800760887
90546,Shyam,30208.86452945185
90547,Hari,91489.91866923825
90548,Shyam,42061.71398092511
90549,Hari,97794.30217487685
90550,Hari,63074.81645604583
90551,Shyam,9336.206405503666
90552,Hari,85132.95582995086
90553,Shyam,78509.00554632522
90554,Hari,57834.11119885661
90555,Shyam,80873.82408073575
90556,Shyam,88034.54919819199
90557,Hari,34252.096348386985
90558,Suman,83792.96171678473
90559,Hari,72643.12044922926
90560,Ram,78985.30844740098
90561,Ram,82379.99964842974
90562,Suman,80932.42707409886
90563,Shyam,53754.5683519839
90564,Hari,35012.68596561282
90565,Ram,4903.914081389682
90566,Shyam,77217.61278563779
90567,Sita,75763.88497732003
90568,Shyam,75159.72773792455
90569,Sita,20088.42572856575
90570,Sita,48799.90704227371
90571,Sita,55977.43926276385
90572,Ram,36226.50373799817
90573,Shyam,19371.533462795796
90574,Suman,12398.526794688503
90575,Hari,90881.84302862624
90576,Ram,62708.436048657655
90577,Ram,66000.97094095004
90578,Hari,5584.87010425126
90579,Shyam,17225.237267211047
90580,Hari,65554.14722267927
90581,Ram,50531.90117594096
90582,Hari,71722.23755916941
90583,Shyam,40318.89029207978
90584,Sita,57575.66769980024
90585,Shyam,28040.128814809694
90586,Ram,18511.560158735207
90587,Suman,686.4270702423347
90588,Shyam,45230.34731525769
90589,Shyam,68780.74887725814
90590,Suman,28678.17716649145
90591,Hari,58268.2466995732
90592,Ram,10775.567311875955
90593,Suman,34852.42166823278
90594,Suman,20688.270552971633
90595,Sita,64133.44009164997
90596,Ram,55113.81842243643
90597,Suman,31257.39328949263
90598,Sita,3186.634117967546
90599,Sita,42483.90246503647
90600,Shyam,34559.59976917003
90601,Hari,93288.67871503661
90602,Suman,17056.11986483183
90603,Sita,70354.8660696649
90604,Shyam,39644.87645711058
90605,Sita,9257.589559234835
90606,Suman,93753.29317294709
90607,Hari,1083.9830652489059
90608,Sita,21621.806646044573
90609,Sita,42550.82971763202
90610,Ram,21060.32248415812
90611,Shyam,76000.7870537882
90612,Sita,74858.48031193961
90613,Hari,27346.354432353502
90614,Hari,18157.20555114014
90615,Ram,49455.494605048574
90616,Suman,38303.5294433902
90617,Suman,32378.765255783394
90618,Ram,79857.98775085465
90619,Sita,35660.064435813554
90620,Suman,67615.8174885819
90621,Sita,53801.342520460705
90622,Shyam,75776.19909728145
90623,Hari,37468.59426690023
90624,Ram,42494.02162909146
90625,Shyam,11433.01812316675
90626,Sita,46724.986238252866
90627,Ram,40363.08469762967
90628,Sita,25978.676094056573
90629,Suman,39956.763348023225
90630,Shyam,3288.7882011968572
90631,Sita,34946.73895049686
90632,Shyam,42779.06241697679
90633,Hari,19027.556893610996
90634,Sita,12875.02847905696
90635,Sita,91184.06650970629
90636,Sita,70919.4228708953
90637,Ram,92009.47097851385
90638,Ram,2227.9013947242966
90639,Shyam,897.533460508404
90640,Hari,98141.8485224254
90641,Sita,98829.97563332776
90642,Ram,29.154436910006076
90643,Hari,88492.92530812102
90644,Ram,7153.347782517183
90645,Sita,25833.044094798217
90646,Sita,21063.286731616103
90647,Sita,55402.942542513876
90648,Hari,95869.83661599793
90649,Ram,4434.1087627371435
90650,Sita,42414.26346004373
90651,Sita,87966.30575702133
90652,Suman,96063.62757005787
90653,Ram,17029.81741306605
90654,Hari,11376.938869597087
90655,Hari,99530.91479105722
90656,Ram,35474.61729939867
90657,Hari,97199.17373822501
90658,Suman,82997.76687857632
90659,Shyam,78204.00523590264
90660,Hari,55424.123945264204
90661,Shyam,23686.67938478656
90662,Sita,82301.45681248153
90663,Ram,43156.81565871856
90664,Ram,44905.054022184595
90665,Shyam,48295.38367800525
90666,Shyam,54905.112092426454
90667,Suman,68667.86885848611
90668,Sita,87634.5566386176
90669,Sita,53761.89226290531
90670,Ram,39299.03347211739
90671,Sita,68341.98563948469
90672,Suman,64556.32754729076
90673,Suman,33063.200540194746
90674,Hari,29861.077340332988
90675,Hari,60920.847311629776
90676,Hari,44640.97279608578
90677,Sita,19936.94432886133
90678,Shyam,96185.37199640129
90679,Hari,27692.681999133518
90680,Shyam,76093.30305900532
90681,Hari,37514.21452666406
90682,Shyam,37828.01933768685
90683,Shyam,48657.01165923592
90684,Hari,65303.54418555414
90685,Hari,94231.77606202751
90686,Shyam,42041.9791674064
90687,Shyam,24698.745696746828
90688,Shyam,53707.587681560275
90689,Hari,32082.037499723105
90690,Sita,30401.39956861093
90691,Sita,70310.42985468717
90692,Shyam,60379.678370248934
90693,Shyam,93938.06047418674
90694,Ram,30736.77122812446
90695,Suman,57136.85932004189
90696,Hari,49428.277380708685
90697,Suman,55572.612169535016
90698,Ram,20496.751859503827
90699,Hari,17546.434215122088
90700,Ram,92129.33178791754
90701,Ram,73579.72381288563
90702,Suman,49570.934875204395
90703,Ram,78335.74913874833
90704,Ram,57520.00268064956
90705,Hari,45150.86397972733
90706,Suman,92507.92239682948
90707,Suman,41122.854721642565
90708,Shyam,80701.00066016719
90709,Suman,51834.72913646965
90710,Sita,40182.5485487704
90711,Sita,54309.189632857044
90712,Shyam,96979.62281523203
90713,Sita,33226.762151310395
90714,Suman,88957.46023284803
90715,Suman,4294.28736485541
90716,Ram,71438.58806005302
90717,Shyam,97266.81181824148
90718,Ram,47141.97096296121
90719,Suman,42755.34506780213
90720,Hari,8161.477049016641
90721,Ram,41021.19573506175
90722,Shyam,71630.41597346318
90723,Suman,11329.93467274821
90724,Suman,32269.17987216543
90725,Hari,34242.56865134313
90726,Shyam,94027.79647439111
90727,Ram,23722.230161252024
90728,Shyam,61076.938228465064
90729,Suman,55187.5520029749
90730,Ram,62445.53848252421
90731,Shyam,14508.973905060584
90732,Suman,20927.209446498553
90733,Hari,64083.3423640407
90734,Hari,20422.964592012337
90735,Shyam,75500.17349514637
90736,Sita,47703.30595679211
90737,Sita,96761.66487097251
90738,Suman,3130.5926507321
90739,Hari,60660.182895712154
90740,Sita,51174.547658095034
90741,Ram,48415.68875289952
90742,Suman,46135.98301389707
90743,Sita,98588.10453819088
90744,Suman,3469.137001629119
90745,Hari,56413.022310873486
90746,Suman,73316.60039950014
90747,Ram,56834.89605442238
90748,Suman,97143.26509457182
90749,Sita,97655.18663453605
90750,Shyam,88398.8839679421
90751,Ram,85782.83214972944
90752,Hari,43643.343194802044
90753,Sita,72832.56331319029
90754,Hari,97851.29938606893
90755,Shyam,50787.67192392189
90756,Suman,8637.113845718091
90757,Sita,12394.140371744477
90758,Shyam,21896.343231113126
90759,Sita,94468.64026415595
90760,Shyam,25653.542747545143
90761,Sita,31606.550144486035
90762,Ram,74446.8977531862
90763,Suman,1549.980414190577
90764,Hari,34037.83730481127
90765,Hari,73962.31449806469
90766,Hari,87160.15527601994
90767,Hari,43197.36172337942
90768,Sita,67417.29124544862
90769,Ram,93940.52861370765
90770,Suman,52069.60074775782
90771,Suman,30952.561959547285
90772,Shyam,4125.179086918929
90773,Hari,41129.81425417759
90774,Ram,20291.26629538728
90775,Ram,11166.557771518748
90776,Ram,10083.847937766333
90777,Suman,51671.94335651658
90778,Suman,29106.48054552749
90779,Shyam,38143.842945210105
90780,Shyam,98376.33853008019
90781,Sita,53143.35793686028
90782,Hari,6561.219193394252
90783,Hari,78525.90215016807
90784,Suman,69484.96984860525
90785,Sita,70223.79186567225
90786,Sita,58418.01625368131
90787,Suman,38153.439269306386
90788,Suman,41998.54670657176
90789,Hari,66267.01621198149
90790,Suman,86850.73908222333
90791,Shyam,2090.473556661598
90792,Sita,86991.61600278033
90793,Ram,97682.92251749197
90794,Suman,5269.704045131008
90795,Hari,88541.43651787951
90796,Ram,75798.85868366405
90797,Suman,52732.2885794902
90798,Suman,48902.05336407288
90799,Sita,6596.120687049689
90800,Ram,91605.91409736245
90801,Suman,98367.05462802453
90802,Ram,53128.1225626246
90803,Ram,8451.166286969159
90804,Hari,34950.47720260222
90805,Hari,52924.09374790574
90806,Suman,56795.74889331562
90807,Ram,65405.60978874082
90808,Hari,90090.49733303193
90809,Shyam,37872.03475068378
90810,Sita,44173.7326554442
90811,Shyam,792.9418302807467
90812,Suman,92204.92906615995
90813,Hari,54344.9147760071
90814,Sita,983.9881046274535
90815,Sita,47453.512851809646
90816,Shyam,62163.69551073387
90817,Shyam,51411.73819075024
90818,Suman,67383.21132027943
90819,Hari,79462.41334333869
90820,Hari,86389.62786023844
90821,Suman,80157.38186238064
90822,Ram,8311.315232403027
90823,Hari,99394.71562184546
90824,Sita,31108.768244753803
90825,Shyam,69463.48803896717
90826,Hari,50396.16595268069
90827,Ram,2120.3884593645193
90828,Ram,71238.2836921073
90829,Sita,22066.40717756134
90830,Hari,52828.07167044077
90831,Ram,78243.92204778496
90832,Sita,46876.52150460708
90833,Sita,49024.66918211288
90834,Sita,32920.408483119136
90835,Hari,80833.63574742533
90836,Hari,86624.97183424667
90837,Ram,27729.03808495236
90838,Suman,71570.73117441933
90839,Shyam,92671.47078514525
90840,Ram,25300.3798178567
90841,Hari,3742.412521980998
90842,Suman,90390.20099696366
90843,Ram,80932.24453101677
90844,Ram,94238.34032502693
90845,Hari,62785.308727710195
90846,Sita,67043.30552268481
90847,Suman,91866.35561933572
90848,Shyam,54135.85099559332
90849,Sita,47565.773065420246
90850,Shyam,21176.35950620652
90851,Hari,75582.34443334345
90852,Sita,21793.043112987863
90853,Suman,15225.702547930698
90854,Sita,92771.10728716635
90855,Shyam,85905.15465810434
90856,Sita,73166.55631763491
90857,Shyam,10080.340892241224
90858,Suman,71574.77149419708
90859,Suman,75375.55620073607
90860,Suman,34003.12827990088
90861,Hari,40223.22830786293
90862,Sita,4269.534741797576
90863,Ram,7142.40955454305
90864,Sita,81489.96635545262
90865,Hari,79126.44976216336
90866,Suman,11478.384711659895
90867,Hari,62217.0679229884
90868,Sita,86072.19673064534
90869,Shyam,69320.81780250982
90870,Ram,3261.9312919544896
90871,Suman,7960.005673739023
90872,Shyam,20198.21875196074
90873,Ram,97772.27101381934
90874,Suman,83693.90873893163
90875,Shyam,80511.77105978604
90876,Suman,93817.76349954355
90877,Shyam,15654.928001777513
90878,Suman,48005.11028371085
90879,Ram,96436.79987846996
90880,Hari,65040.20968201258
90881,Sita,61732.00138788736
90882,Shyam,33683.119982680735
90883,Suman,10449.989950227346
90884,Hari,97859.67113835638
90885,Shyam,91156.17104381399
90886,Sita,95711.20248079757
90887,Shyam,82915.65956517648
90888,Hari,35939.24496468417
90889,Sita,60427.89745757926
90890,Ram,49069.93988430776
90891,Ram,32955.380538543424
90892,Suman,32628.56752459058
90893,Hari,61584.581285157146
90894,Ram,99794.75476666847
90895,Suman,29924.993772131802
90896,Shyam,54936.10866572545
90897,Ram,67405.63242792367
90898,Suman,52291.72597248749
90899,Shyam,36426.860993718255
90900,Sita,22940.11001410917
90901,Sita,55755.01246399886
90902,Shyam,57796.25599712344
90903,Suman,75782.55978586657
90904,Shyam,4104.790048061224
90905,Shyam,80278.21938356229
90906,Sita,76508.91348330144
90907,Ram,51059.97830138065
90908,Sita,50118.43194382458
90909,Hari,98610.60639147596
90910,Sita,33129.626036199625
90911,Sita,13648.321632025962
90912,Hari,13983.950028700143
90913,Suman,3092.868651176506
90914,Hari,36636.62327775776
90915,Shyam,1437.843851430376
90916,Shyam,90283.98086947862
90917,Sita,74406.51610275822
90918,Sita,5122.482190807831
90919,Suman,39466.60032274273
90920,Ram,87162.57645504044
90921,Ram,32822.87179948338
90922,Sita,87191.39435552078
90923,Hari,91252.54048693323
90924,Sita,55067.95746464738
90925,Sita,76692.4718328565
90926,Ram,47720.08452178821
90927,Sita,80284.06617671378
90928,Shyam,86742.15933346318
90929,Sita,38765.04409785978
90930,Suman,55756.70210246282
90931,Ram,72135.83847070899
90932,Suman,71876.53230868385
90933,Suman,7824.75476022142
90934,Shyam,12835.103521554403
90935,Sita,34347.87576195231
90936,Hari,54340.972007182565
90937,Shyam,25197.56587950177
90938,Ram,24752.383513860877
90939,Shyam,71393.43780195681
90940,Ram,30427.138644153372
90941,Ram,27182.10511497734
90942,Suman,31653.429506700137
90943,Ram,93862.87572444804
90944,Sita,40013.44091843647
90945,Sita,32008.383237508577
90946,Sita,59979.196752650234
90947,Ram,59662.80932628039
90948,Hari,13677.099151727713
90949,Sita,68267.68954463405
90950,Sita,24362.311588273587
90951,Ram,26141.75588310137
90952,Sita,73393.12232721262
90953,Suman,36059.02853546401
90954,Suman,83328.38105683868
90955,Ram,2790.397016446222
90956,Sita,44917.61991912428
90957,Hari,6729.639739010096
90958,Ram,32170.6366944676
90959,Ram,45144.85535850472
90960,Sita,1566.7191497636845
90961,Hari,15786.576269500874
90962,Ram,36340.70140528303
90963,Shyam,86340.20238856597
90964,Shyam,52828.50441261222
90965,Suman,93960.13710297724
90966,Suman,76016.20145903829
90967,Ram,81101.23858654514
90968,Hari,29239.03954815975
90969,Shyam,40860.46901777497
90970,Shyam,37512.875982591475
90971,Suman,30954.44260921125
90972,Ram,75900.37161758744
90973,Ram,63539.15742252493
90974,Suman,38877.635517040355
90975,Suman,11730.835152883656
90976,Hari,75100.43580982946
90977,Sita,12420.358977350665
90978,Sita,50775.24606076776
90979,Ram,88897.8798856377
90980,Suman,49956.333410709296
90981,Shyam,61776.27807127739
90982,Suman,64490.06494614862
90983,Suman,90009.12539615542
90984,Shyam,45747.768873389585
90985,Sita,12623.481004947756
90986,Hari,62270.16101543466
90987,Shyam,65558.34438732892
90988,Ram,29898.986325098354
90989,Shyam,92674.7219478621
90990,Hari,76327.89871845665
90991,Sita,53682.762878881316
90992,Ram,29313.848134716867
90993,Hari,61421.54839459637
90994,Suman,66154.21408211144
90995,Shyam,7626.624845973884
90996,Suman,31572.623636937114
90997,Shyam,46001.106456983376
90998,Sita,59243.97530885316
90999,Shyam,20542.431127946158
91000,Sita,32548.588068543682
91001,Ram,69151.45698804955
91002,Suman,40158.14035214052
91003,Shyam,74179.11250312088
91004,Sita,94956.63827705734
91005,Shyam,76035.09793234713
91006,Ram,1159.0624397505135
91007,Hari,79036.28316116938
91008,Hari,5786.356688960015
91009,Hari,61436.945524636474
91010,Ram,11260.860844670928
91011,Shyam,30818.637594731845
91012,Ram,63569.46286690521
91013,Hari,15558.699964867972
91014,Ram,24141.99572933734
91015,Ram,74164.0799082213
91016,Sita,32957.0024811518
91017,Shyam,44097.18146660264
91018,Shyam,73626.07892348539
91019,Shyam,25439.37573861391
91020,Ram,5898.925336955974
91021,Suman,36154.31827669734
91022,Sita,32724.0079600045
91023,Suman,55002.1650700787
91024,Shyam,9581.041873623652
91025,Hari,24997.82657908596
91026,Hari,77778.77761356386
91027,Shyam,1347.496117973812
91028,Sita,19688.301112263285
91029,Hari,80220.16966878086
91030,Ram,63085.00422381814
91031,Sita,84743.92553996602
91032,Ram,27086.23614228979
91033,Suman,40991.440717293866
91034,Hari,63248.27656963622
91035,Suman,98511.14456878789
91036,Shyam,42493.44080506628
91037,Suman,20063.34545350764
91038,Ram,8991.010023152146
91039,Sita,78089.34356994933
91040,Ram,46641.91627216022
91041,Hari,41417.488815570956
91042,Ram,25369.46667543872
91043,Shyam,62280.85422042512
91044,Suman,44674.943971448796
91045,Hari,44677.92029152724
91046,Sita,21627.73174780841
91047,Shyam,21732.08850175068
91048,Hari,8953.205906363193
91049,Shyam,43419.37083085911
91050,Shyam,26002.36167940144
91051,Hari,9616.601360136912
91052,Ram,42045.21401004207
91053,Ram,4736.053500553494
91054,Sita,87838.93372167954
91055,Suman,46327.32821489014
91056,Shyam,94123.89009794722
91057,Suman,14878.49007595824
91058,Shyam,94768.86845366345
91059,Sita,81804.79078070488
91060,Ram,6249.554405360746
91061,Sita,31877.045258474234
91062,Suman,4881.845327845491
91063,Shyam,7170.749516195107
91064,Shyam,80940.03559523996
91065,Ram,77589.54560434028
91066,Ram,59784.81786985488
91067,Sita,41482.94651370906
91068,Shyam,42945.491603579256
91069,Hari,81666.60091008159
91070,Ram,58747.19575888713
91071,Hari,27519.424832795736
91072,Ram,812.2709955541652
91073,Ram,96548.66444850335
91074,Shyam,67668.2085648949
91075,Suman,19600.78644818112
91076,Suman,93859.49130399256
91077,Sita,71197.15663365037
91078,Suman,26328.60242270616
91079,Suman,21807.820011516753
91080,Shyam,70213.1235042476
91081,Ram,43270.518730750795
91082,Suman,76770.08419514605
91083,Hari,7861.473704447497
91084,Suman,57685.23824508328
91085,Ram,20059.638885564356
91086,Sita,79227.66030246517
91087,Suman,67673.72315674221
91088,Ram,45059.14368581863
91089,Ram,39621.28298916677
91090,Shyam,48206.63064269773
91091,Suman,34434.64906402452
91092,Ram,73532.03278722739
91093,Suman,98623.61275135589
91094,Sita,35161.761749517864
91095,Suman,9411.666248748517
91096,Sita,43917.80444214597
91097,Sita,76698.3726089227
91098,Shyam,34667.64346284803
91099,Ram,87591.50211668648
91100,Suman,20249.222999668924
91101,Sita,56560.69556253454
91102,Sita,76419.51832012946
91103,Sita,5365.090394456529
91104,Hari,97958.70822470018
91105,Suman,87602.75624162638
91106,Shyam,81131.63299742983
91107,Suman,48178.3001952912
91108,Hari,5927.950430799533
91109,Suman,864.8552370953299
91110,Sita,95845.26146299827
91111,Suman,65113.6284261688
91112,Suman,12200.768089743231
91113,Hari,17175.322114021063
91114,Suman,85204.28288650073
91115,Sita,77407.9124743933
91116,Suman,95046.62396741753
91117,Shyam,16301.142931290302
91118,Sita,98786.45172502467
91119,Sita,25818.898203366945
91120,Suman,82366.18217120695
91121,Suman,39487.195588182796
91122,Sita,69432.50142393306
91123,Hari,44215.2554921405
91124,Ram,89790.401351935
91125,Suman,16468.530197874676
91126,Suman,28987.611850582653
91127,Ram,93692.984123149
91128,Suman,1253.3183231091427
91129,Hari,50044.71457674466
91130,Hari,81917.87088818582
91131,Hari,61964.084624318486
91132,Sita,7458.583300995802
91133,Sita,98349.18001354314
91134,Ram,90655.26973888105
91135,Shyam,60649.30037471555
91136,Hari,91570.07128159453
91137,Shyam,23269.37422157499
91138,Sita,71159.26537076556
91139,Suman,78157.86520673924
91140,Shyam,66238.40539401355
91141,Ram,30187.062247789963
91142,Shyam,73165.42109226403
91143,Sita,31081.106455047015
91144,Sita,10586.565152157678
91145,Suman,11671.637231243081
91146,Hari,38142.904497181415
91147,Sita,64454.942285644924
91148,Shyam,74002.04109642215
91149,Sita,14853.218340465102
91150,Ram,97218.84805605152
91151,Shyam,59764.47572294766
91152,Suman,95458.0205292289
91153,Ram,38723.407690977816
91154,Sita,37774.837854210455
91155,Hari,16126.575959332478
91156,Shyam,50981.857188215385
91157,Shyam,8913.105328893145
91158,Suman,27480.318751708375
91159,Shyam,46671.561848356745
91160,Ram,13354.229499919145
91161,Hari,36503.73772068636
91162,Ram,92764.46717919075
91163,Suman,78462.16540267889
91164,Shyam,53343.64626856614
91165,Suman,67582.12337719712
91166,Suman,5208.11448824442
91167,Suman,31190.89077889219
91168,Hari,6135.733032273505
91169,Sita,29052.46234433263
91170,Suman,81243.77677536917
91171,Hari,89346.31702429494
91172,Shyam,71910.59353970786
91173,Sita,65269.404149644426
91174,Suman,69706.75984023661
91175,Sita,22558.039973021005
91176,Suman,48394.862067390095
91177,Sita,40035.26389313917
91178,Sita,40035.64535391292
91179,Suman,39576.4351895722
91180,Ram,56105.33627503643
91181,Shyam,85773.84829296597
91182,Shyam,48948.93728644979
91183,Sita,71673.24648319806
91184,Ram,76484.44041990739
91185,Hari,43532.361265848784
91186,Sita,87946.24365119067
91187,Ram,71283.96350287099
91188,Hari,83877.98697805808
91189,Shyam,12867.54796504561
91190,Sita,23302.877305263446
91191,Hari,52389.892951543894
91192,Hari,98406.82784060268
91193,Shyam,24816.868677722035
91194,Ram,85621.07980056916
91195,Hari,32260.8298063469
91196,Shyam,47549.38697988251
91197,Shyam,55675.97128301759
91198,Suman,49944.71784270135
91199,Sita,24107.0052298183
91200,Suman,9974.041352094155
91201,Shyam,79167.41034502079
91202,Hari,63467.39097153855
91203,Suman,63289.33621412251
91204,Shyam,48881.441621128586
91205,Ram,13100.63465598581
91206,Suman,8890.308939640168
91207,Sita,73746.32712397023
91208,Hari,77659.4364295911
91209,Hari,97587.50727198135
91210,Shyam,18905.611970618807
91211,Sita,1612.6414725730288
91212,Suman,24580.2205735274
91213,Ram,66574.9522716197
91214,Hari,70592.82904110702
91215,Sita,91559.31955816998
91216,Hari,26358.931165867583
91217,Sita,3177.2224380461566
91218,Sita,95038.5704206803
91219,Shyam,28907.85520133484
91220,Suman,41975.05508475732
91221,Suman,94513.7761257649
91222,Suman,29986.876435622533
91223,Sita,24957.744658695014
91224,Suman,31153.23436670633
91225,Sita,3604.351154760388
91226,Hari,55544.73825534413
91227,Shyam,57068.18891942026
91228,Sita,963.0207077061082
91229,Ram,56286.897977298635
91230,Shyam,52443.00703351927
91231,Hari,19034.11846511599
91232,Suman,41114.25705683288
91233,Ram,5805.4727843758865
91234,Suman,35667.11045979724
91235,Sita,18754.739134626154
91236,Sita,20240.537995371655
91237,Suman,86243.81228722708
91238,Hari,94522.12460344586
91239,Hari,97675.43510861624
91240,Hari,72308.80572550262
91241,Suman,79854.16103905409
91242,Sita,2364.4690639027413
91243,Sita,32381.84861047251
91244,Suman,89187.6025828052
91245,Sita,31091.404421521653
91246,Ram,53436.66025335681
91247,Suman,89653.97839869666
91248,Sita,60083.36515043035
91249,Suman,85744.12828304958
91250,Ram,65700.54627567797
91251,Suman,39646.178364870764
91252,Hari,11959.875770172535
91253,Suman,97610.61261734976
91254,Sita,38463.096046288636
91255,Shyam,39440.63057400516
91256,Shyam,66189.3642564028
91257,Suman,38964.478107682466
91258,Hari,4429.6553529060475
91259,Shyam,87670.6877591642
91260,Shyam,40480.977761465234
91261,Sita,79685.84084073117
91262,Hari,63267.925454127704
91263,Sita,54768.175624040035
91264,Suman,20846.208951614186
91265,Hari,40386.594694053056
91266,Suman,15590.065944132759
91267,Suman,73144.61029591624
91268,Shyam,92090.01254327995
91269,Ram,40144.23012279672
91270,Ram,84791.31537969336
91271,Ram,88847.34108435243
91272,Shyam,65693.97060074843
91273,Sita,34544.22219372911
91274,Hari,68812.3034982122
91275,Ram,83120.23387690759
91276,Ram,13169.463443946994
91277,Sita,74755.34905424531
91278,Hari,67118.6660385446
91279,Suman,67167.970976556
91280,Suman,72151.87369888817
91281,Sita,20191.74005722233
91282,Hari,47182.85026222353
91283,Hari,75470.61835983778
91284,Hari,621.8728733866752
91285,Suman,68311.70832321192
91286,Suman,54887.817274951536
91287,Shyam,80686.8222288678
91288,Ram,70304.7565767075
91289,Hari,98369.80405991667
91290,Shyam,2621.644430625625
91291,Sita,64811.20303017571
91292,Ram,49122.20418353634
91293,Suman,5267.166757442543
91294,Hari,80721.69942722186
91295,Hari,76803.57265361589
91296,Ram,54879.02335311643
91297,Sita,89699.78429773712
91298,Suman,23896.77902552695
91299,Sita,65428.93193043986
91300,Hari,9707.892585828482
91301,Hari,79279.33590754952
91302,Sita,47928.76401843348
91303,Suman,44599.091277038206
91304,Suman,35720.79285816958
91305,Suman,6455.906112603438
91306,Ram,54599.18527005404
91307,Shyam,71584.6688499268
91308,Suman,66114.84768373705
91309,Shyam,21923.167031619472
91310,Sita,33881.32771786567
91311,Hari,76214.06786096316
91312,Sita,91906.49530988357
91313,Sita,89262.18919598973
91314,Ram,72003.73729840311
91315,Hari,70931.25292256397
91316,Hari,59652.425295221314
91317,Sita,26173.817837592385
91318,Shyam,98935.30991402325
91319,Shyam,60908.64661213005
91320,Sita,46155.380806173875
91321,Shyam,80166.09842841669
91322,Hari,86564.48014017817
91323,Suman,54066.57197336707
91324,Shyam,39532.78809184742
91325,Suman,20534.0169991058
91326,Sita,41024.73327032544
91327,Suman,75627.37013884787
91328,Shyam,30055.156277590355
91329,Shyam,68673.93758459455
91330,Shyam,69424.94971809273
91331,Hari,15578.451192410392
91332,Shyam,38052.35867288499
91333,Shyam,55969.1706140228
91334,Suman,63022.72977447907
91335,Sita,15202.02601208087
91336,Ram,95284.94212592386
91337,Sita,96901.64345893779
91338,Sita,35001.00290375918
91339,Ram,99127.77518362636
91340,Suman,80616.94274328428
91341,Sita,48508.64067049714
91342,Suman,17295.515535985884
91343,Sita,73955.95657074309
91344,Hari,89194.01750652184
91345,Suman,20054.96620733921
91346,Ram,43640.75121802588
91347,Hari,61298.3104196461
91348,Suman,58455.92513303291
91349,Ram,30493.013433109474
91350,Hari,68542.42743279865
91351,Suman,99935.3456757412
91352,Suman,46952.18804599458
91353,Suman,12880.236583354721
91354,Suman,60999.22628061113
91355,Ram,22529.973088663868
91356,Shyam,55224.22287696347
91357,Shyam,19602.856853134133
91358,Shyam,29254.47420490104
91359,Suman,88855.12804361338
91360,Sita,33210.009978431386
91361,Sita,45040.65171984228
91362,Sita,43249.50492991846
91363,Ram,50016.72087829052
91364,Shyam,99828.30914931637
91365,Ram,37592.40263744751
91366,Ram,21324.379114157964
91367,Suman,24531.70727934847
91368,Sita,24070.66381065558
91369,Suman,91555.74422436678
91370,Hari,21992.363946829828
91371,Shyam,99503.7252970126
91372,Suman,53640.06626229357
91373,Ram,33057.23907403411
91374,Suman,30115.260681902222
91375,Hari,15269.624828774642
91376,Suman,21177.77543377689
91377,Suman,78132.55865414593
91378,Ram,25470.39932196532
91379,Sita,82265.75361215077
91380,Hari,69701.41716045619
91381,Ram,20918.871807623807
91382,Ram,51141.97838732444
91383,Suman,40645.357292506735
91384,Ram,80349.29374847458
91385,Shyam,61499.69299903912
91386,Hari,56397.1334650116
91387,Suman,33073.348086209895
91388,Sita,74792.41967599145
91389,Ram,14777.29867485086
91390,Ram,31861.41365078863
91391,Shyam,19526.26135027684
91392,Shyam,62543.111559214456
91393,Hari,84477.64113025802
91394,Ram,49546.56039574752
91395,Hari,32677.684213374458
91396,Suman,83084.59377538388
91397,Suman,29425.911079411148
91398,Suman,61938.84366919763
91399,Shyam,83011.45904504639
91400,Suman,35024.205816382535
91401,Ram,63333.03040796163
91402,Hari,58441.751105146825
91403,Shyam,48304.29746805733
91404,Sita,81950.03482702356
91405,Shyam,80886.95043933441
91406,Sita,2673.6946065074376
91407,Ram,48155.991466978354
91408,Suman,77080.77329879679
